schemaVersion,recordType,source_name,source_url,title,authors,paper_url,github_url,github_stars,published_date,collectedAt,github_stars_fetched_at,github_evidence_type
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.13667,Second Thought: Reasoning in Parallel as LLM Agents Act and Observe,Zhensu Sun; Chengran Yang; Yunbo Lyu; Jieke Shi; David Lo,https://arxiv.org/abs/2608.13667,,,2026-08-13T18:04:53+00:00,2026-08-17T04:57:43.648382+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.13662,Ontology-Grounded Project Memory for Coding Agents,James Adam,https://arxiv.org/abs/2608.13662,https://github.com/Trivyn/moosedev,1,2026-08-13T18:03:00+00:00,2026-08-17T04:57:43.663283+00:00,2026-08-17T04:56:33.038073+00:00,authoritative_paper_page
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.13560,AutoDesign: Meta-Harness Optimization for Long-Horizon Agentic Design,Yaxin Luo; Haobin Jiang; Jialv Zou; Xu Huang; Wenhao Yan; Haodong Li; Zhengrong Yue; Jing Li; Xiaofu Chen; Xiaohan Zhao; Jiacheng Liu; Jiacheng Cui; Zhiqiang Shen; Xiaotong Li,https://arxiv.org/abs/2608.13560,https://github.com/Yaxin9Luo/AutoDesign,64,2026-08-13T17:59:57+00:00,2026-08-17T04:57:43.674837+00:00,2026-08-17T04:56:33.884681+00:00,authoritative_paper_page
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.13558,OmniScientist: An Omni-Modal Omni-Discipline AI Scientist,Bobo Li; Hao Fei; Tianjie Ju; Mong-Li Lee; Wynne Hsu,https://arxiv.org/abs/2608.13558,,,2026-08-13T17:59:52+00:00,2026-08-17T04:57:43.684938+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.13555,HumanTracker: Towards Comprehensive and Human-Aligned Motion Tracking Benchmark,Dairu Liu; Zekun Qi; Jiayu Zeng; Ruixi Yu; Yu Guan; Yintianrun Zhang; Xuchuan Chen; Sikai Liang; Zekai Li; Chenghuai Lin; Xinqiang Yu; Wenyao Zhang; He Wang; Li Yi,https://arxiv.org/abs/2608.13555,,,2026-08-13T17:59:40+00:00,2026-08-17T04:57:43.698001+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.13547,QuoteBench: How Matched Scores Can Hide Command-Path Failures,Shangao Li; Yao Zhang; Volker Tresp; Yuanyuan Yang,https://arxiv.org/abs/2608.13547,,,2026-08-13T17:57:20+00:00,2026-08-17T04:57:43.707177+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.13545,LittleLearner: Language Models Under Pedagogically Controlled Knowledge Exposure,Fanfei Li; Jana Zeller; Manuel Prada-Corral; Thaddäus Wiedemer; Prasanna Mayilvahanan; Ryan Cotterell; Wieland Brendel,https://arxiv.org/abs/2608.13545,,,2026-08-13T17:56:12+00:00,2026-08-17T04:57:43.718129+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.13522,Vero: Can AI Agents Build Formally Verified Software Repositories?,Zhe Ye; Hantao Lou; Yuechun Sun; Peiyang Song; Zhengxu Yan; Timothe Kasriel; Qingyang Zhang; Kaiyu Yang; Soonho Kong; Jingxuan He; Dawn Song,https://arxiv.org/abs/2608.13522,https://github.com/sunblaze-ucb/vero,10,2026-08-13T17:41:27+00:00,2026-08-17T04:57:43.731292+00:00,2026-08-17T04:56:34.640555+00:00,authoritative_paper_page
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.13520,The data geometry of masking diffusion: Certified-optimal schedules via unmasking growth complexity,Martin J. Wainwright,https://arxiv.org/abs/2608.13520,,,2026-08-13T17:40:17+00:00,2026-08-17T04:57:43.744376+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.13517,DFM Mimir v1: An Open HRM Delivering Frontier Performance at 1B Parameters Using Only Permissible Post-Training Data,Peter Schneider-Kamp; Jacob Nielsen; Gianluca Barmina; Kenneth Enevoldsen; Lukas Galke Poech,https://arxiv.org/abs/2608.13517,,,2026-08-13T17:37:53+00:00,2026-08-17T04:57:43.760651+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.13492,AlayaWorld: Interactive Long-Horizon World Modeling - Full Technical Report (v1.1),AlayaWorld Team; Kaipeng Zhang; Chuanhao Li; Yifan Zhan; Yongtao Ge; Yuanyang Yin; Jiaming Tan; Kang He; Liaoyuan Fan; Mingliang Zhai; Ruicong Liu; Xiaojie Xu; Xuangeng Chu; Zhen Li; Zhengyuan Lin; Zhixiang Wang; Zian Meng; Zihui Gao,https://arxiv.org/abs/2608.13492,,,2026-08-13T17:21:03+00:00,2026-08-17T04:57:43.777567+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.13484,Toward a Gricean Retreat: Probing LLMs for Knowledge Boundaries and Referent Specificity,Dananjay Srinivas; Saksham Khatwani; Maria Pacheco,https://arxiv.org/abs/2608.13484,,,2026-08-13T17:13:41+00:00,2026-08-17T04:57:43.793476+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.13482,Synthetic Persona Pretraining: Alignment from Token Zero,Julian Minder; Viktor Moskvoretskii; Raghav Singhal; Difan Jiao; Andy Arditi; Shaobo Cui; Yiderigun Borjigin; Kartik Bali; Stefan Krsteski; Harsh Raj; Huu Nguyen; Jannik Brinkmann; Ashton Anderson; Roland Aydin; Robert West,https://arxiv.org/abs/2608.13482,,,2026-08-13T17:12:04+00:00,2026-08-17T04:57:43.807439+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.13476,MARC v1: An Open-Source Multi-Agent Framework for Clinical AI Reasoning and Coordination,Saisha Shetty; Satvik Tripathi; Austin Lin; Colin Zhao; Theodore Kim; Don Enwerem; Jacinta Arnold; Shahriar Faghani; Tessa S Cook,https://arxiv.org/abs/2608.13476,https://github.com/Penn-RAIL/MARC-v1,7,2026-08-13T17:00:08+00:00,2026-08-17T04:57:43.824765+00:00,2026-08-17T04:56:35.378626+00:00,authoritative_paper_page
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.13472,AaLLM: An End-to-End Analog Circuit Design Framework from Topology Generation to Sizing Using Large Language Models,Mohammed Ayman Habib; Rylan Hart; Morteza Fayazi,https://arxiv.org/abs/2608.13472,,,2026-08-13T16:57:07+00:00,2026-08-17T04:57:43.837756+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.13465,Concept Drift Detection and Adaptive Retraining of Malware Classification Models,Christofer Washington Berruz Chungata; Martin Jurecek; Katerina Potika; William B. Andreopoulos; Mark Stamp,https://arxiv.org/abs/2608.13465,,,2026-08-13T16:46:56+00:00,2026-08-17T04:57:43.850769+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.13463,MLLM-Routed Heterogeneous Ensembles for Robust Cross-Dataset Image Classification,Daniel Perkins; John Squires; Janou Milligan; Chandra Raskoti; Linda Ungerboeck,https://arxiv.org/abs/2608.13463,,,2026-08-13T16:45:24+00:00,2026-08-17T04:57:43.862593+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.13459,CAPRI: Contract-Aware Proof Repair for Isabelle,Jim Woodcock; Gabriel Leite; Augusto Sampaio; Ran Wei,https://arxiv.org/abs/2608.13459,,,2026-08-13T16:43:44+00:00,2026-08-17T04:57:43.876714+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.13456,A Unifying Perspective on Causal World Models: From Observations to Representations to Structure,Avinash Kori; Fabrizio Russo,https://arxiv.org/abs/2608.13456,,,2026-08-13T16:40:35+00:00,2026-08-17T04:57:43.889773+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.13453,UniTexture: Cross-Task Universal Adversarial Textures for Vision-Language-Action Models,Yukun Dai; Mingzhe Dai; Tianshi Wang; Fengling Li; Jingjing Li; Lei Zhu,https://arxiv.org/abs/2608.13453,,,2026-08-13T16:38:57+00:00,2026-08-17T04:57:43.906614+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.13447,"Academic League of Artificial Intelligence - An Integrative Perspective of Teaching, Research, and Extension",Alison R. Panisson; Maria Eduarda W. M. Vianna; Italo Firmino da Silva; Heitor Henrique da Silva; Rafaela Fernandes Savaris; Bernardo Pandolfi Costa; Martin Augusto Gagliotti Vigil; Jim Lau; Agenor Hentz; Andréa Sabedra Bordin; Alexandre Leopoldo Gonçalves; Roberto Rodrigues-Filho,https://arxiv.org/abs/2608.13447,,,2026-08-13T16:32:44+00:00,2026-08-17T04:57:43.917040+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.13438,ContactGuard: Pre-Contact Execution Monitoring with Action-Conditioned Latent World Models,Gehan Zheng; Matthew Johnson-Roberson; Weiming Zhi,https://arxiv.org/abs/2608.13438,,,2026-08-13T16:25:54+00:00,2026-08-17T04:57:43.929330+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.13433,Algebraic Decomposition Theory for Transformer Length Generalization,Andy Yang; Blerta Veseli; Corentin Barloy; Michaël Cadilhac; Andreas Krebs; Charles Paperman; Howard Straubing; Michael Hahn,https://arxiv.org/abs/2608.13433,,,2026-08-13T16:20:56+00:00,2026-08-17T04:57:43.941143+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.13430,Are You Sure You're Sure? On the Impact of Instruction Tuning on Confidence and Lexical Diversity,Irina Proskurina; Mayank Kumar; Oyindolapo O. Komolafe,https://arxiv.org/abs/2608.13430,,,2026-08-13T16:18:45+00:00,2026-08-17T04:57:43.951861+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.13428,RAIL: An Automatic Classifier of the Artificial Intelligence Readiness Level,Juan Irving Vasquez; Juan Terven; Laura-Ivoone Garay-Jimenez,https://arxiv.org/abs/2608.13428,,,2026-08-13T16:17:41+00:00,2026-08-17T04:57:43.964021+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.13426,Reduced Matrix Multiplication: Input-Adaptive Matrix-Product Reduction for LLM Inference,Zixuan Lan; Yanhong Li; Jiawei Zhou,https://arxiv.org/abs/2608.13426,,,2026-08-13T16:16:04+00:00,2026-08-17T04:57:43.978222+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.13420,Enhancing Virtual Agents through SLMs and Edge-Computing: An Exploratory Evaluation of Think and Memory Processes,Aimilios Hadjiliasi; Louis Nisiotis,https://arxiv.org/abs/2608.13420,,,2026-08-13T16:12:52+00:00,2026-08-17T04:57:43.990465+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.13417,Beyond Final Scores: A Systematic Evaluation of Agents for Long-Horizon AI Research and Development,Yiwei Li; Wanli Yang; Hexiang Tan; Xiangzhou Huang; Zhengyu Chen; Ziran Li; Borun Chen; Shanglin Lei; Huaisheng Zhu; Hao Tian; Fei Sun; Xunliang Cai; Jingang Wang,https://arxiv.org/abs/2608.13417,,,2026-08-13T16:11:22+00:00,2026-08-17T04:57:44.006753+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.13415,Deliberate Practice: Learning Robot Skills under a Budget,Shivam Vats; Sudarshan Harithas; Mete Tuluhan Akbulut; Arvind Raghunathan; George Konidaris,https://arxiv.org/abs/2608.13415,,,2026-08-13T16:09:25+00:00,2026-08-17T04:57:44.024076+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.13410,Who Speaks Matters: Authority-Aware Multi-View RAG over Italian Parliamentary Proceedings,Mirko Tritella; Riccardo Pozzi; Matteo Palmonari,https://arxiv.org/abs/2608.13410,,,2026-08-13T16:07:23+00:00,2026-08-17T04:57:44.052093+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.13409,Jointly Predicting Courses and Grades Using a Transformer-Based Model,Paul Savala,https://arxiv.org/abs/2608.13409,,,2026-08-13T16:05:22+00:00,2026-08-17T04:57:44.062919+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.13394,Heterogeneity-Aware Belief Synchronization for Semantic Communication in AI-Native 6G Networks,Muhammad Hannan Akram; Muhammad Abubakar Rashid; Wassi Haider Kabir; Haejoon Jung; Kapal Dev; Syed Ali Hassan,https://arxiv.org/abs/2608.13394,,,2026-08-13T15:53:15+00:00,2026-08-17T04:57:44.074418+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.13389,"TopoIntent: Compiling Security Intent into Executable, Compliance-Checked Network Topologies",Xiaokang Qu; Jianliang Ma; Zao Fan; Tianshu Chu; Tianlong Fan; Linyuan Lü,https://arxiv.org/abs/2608.13389,,,2026-08-13T15:49:37+00:00,2026-08-17T04:57:44.088346+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.13368,Sign Language Video Synthesis via Loss-Guided Multi-Expert GANs,Dingzhan Nong; Zhihao Ren; Ziqi Li; Tim Lo,https://arxiv.org/abs/2608.13368,,,2026-08-13T15:32:40+00:00,2026-08-17T04:57:44.105236+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.13345,Rules or Character? Scaling Laws for AI Safety Design,Satoshi Takahashi; Nobuji Kouno; Masaaki Komatsu; Ryuji Hamamoto,https://arxiv.org/abs/2608.13345,,,2026-08-13T15:15:09+00:00,2026-08-17T04:57:44.120310+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.13344,LongEarth-R1: Benchmarking and Aligning Vision-Language Models for Long-Horizon Earth Observation Reasoning,Yupan Ding; Jing Xiao; Zhenyuan Zhang; Chaofeng Chen; Liang Liao; Gui-Song Xia; Mi Wang,https://arxiv.org/abs/2608.13344,,,2026-08-13T15:14:59+00:00,2026-08-17T04:57:44.134639+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.13341,Simulation-to-real transfer learning for infrared spectroscopic chemical sensing and analysis from molecules to complex samples,Yusen Tan; Yixuan Chen; Zheng Fang; Pan Liu; Yifan Li; Qinyu Guo; Zhedong Lin; Yuqiang Li; Xiangxiang Zeng; Tong Wang; Jun Xia,https://arxiv.org/abs/2608.13341,,,2026-08-13T15:11:50+00:00,2026-08-17T04:57:44.146401+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.13333,LLM-Guided Graph Generation for Structure-Based Local Improvement Methods,Hai Xia; Vaidyanathan Peruvemba Ramaswamy; Stefan Szeider,https://arxiv.org/abs/2608.13333,,,2026-08-13T15:01:03+00:00,2026-08-17T04:57:44.159515+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.13331,Training AI Scientists to Replicate Research,Damon Falck; Samer Sabri; Anja Surina; Thom Foster; Anya Sims; Sam Devlin; Dylan Rogers; Tantum Collins; Kaloyan Aleksiev; Louis Kirsch; Edward Hughes,https://arxiv.org/abs/2608.13331,,,2026-08-13T14:59:27+00:00,2026-08-17T04:57:44.170146+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.13328,It's How You Ask: Gender-Associated Linguistic Bias in LLMs,Katherine Van Koevering; Anjalie Field,https://arxiv.org/abs/2608.13328,,,2026-08-13T14:54:23+00:00,2026-08-17T04:57:44.180975+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.13317,StateBridge: Training-free Hidden-state Alignment for Latent Communication in LLM Multi-Agent Systems,Yanwen Peng; Delvin Ce Zhang; Xi Wang; Nikolaos Aletras,https://arxiv.org/abs/2608.13317,,,2026-08-13T14:40:59+00:00,2026-08-17T04:57:44.190503+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.13315,"Keep, Customize, or Exit: Default Design and Token Pricing in LLM Reasoning Services",Ahmet Bugra Gundogan; Yigit Turkmen; Melih Bastopcu,https://arxiv.org/abs/2608.13315,,,2026-08-13T14:39:48+00:00,2026-08-17T04:57:44.200381+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.13305,Physics-informed distribution of relaxation times estimation and latent-space condition monitoring of solid oxide fuel and electrolysis cells from electrochemical impedance spectroscopy,Žan Gorenc; Žiga Gradišar; Felix Mütter; Vanja Subotić; Pavle Boškoski,https://arxiv.org/abs/2608.13305,,,2026-08-13T14:33:33+00:00,2026-08-17T04:57:44.209877+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.13296,Large-scale Testing Global Optimization Methods with Black-box Adversarial Attacks,Wojciech Zarzecki; Jarosław Arabas,https://arxiv.org/abs/2608.13296,,,2026-08-13T14:26:45+00:00,2026-08-17T04:57:44.220865+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.13293,NAS-Driven Hardware Accelerator Exploration for Edge AI and Quantization Effects on the Pareto Space,Eleftherios Mylonas; Angelos Kouprizas; Michael Birbas; Alexios Birbas,https://arxiv.org/abs/2608.13293,,,2026-08-13T14:26:08+00:00,2026-08-17T04:57:44.230462+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.13283,Towards Context-Aware Clinical Motion Understanding in Daily Living at Home: Freezing of Gait Detection with Egocentric Vision,Vayalet Stefanova; Diwas Lamsal; Margot Genbrugge; Maxim Yudayev; Christian Schlenstedt; Moran Gilat; Bart Vanrumste; Benjamin Filtjens,https://arxiv.org/abs/2608.13283,,,2026-08-13T14:16:49+00:00,2026-08-17T04:57:44.241170+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.13277,Mixture of Training: Recombining Small-Scale Scaffolded Pretraining Runs into a Larger Language Model,Mohammed Sabry; Sean Augenstein; Keith Rush; Lucio Dery,https://arxiv.org/abs/2608.13277,,,2026-08-13T14:13:46+00:00,2026-08-17T04:57:44.251121+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.13272,"Sovereign by necessity? Frontier AI export controls, cyber security, and the limits of national AI capability",Alan Woodward; Andrew Rogoyski,https://arxiv.org/abs/2608.13272,,,2026-08-13T14:09:45+00:00,2026-08-17T04:57:44.260795+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.13267,How Do VLMs Behave When Blind or Misled? Behavioral Evaluation of VLMs on Scientific Figures,Paul Osemudiame Oamen; Owusu-Banahene Osei; Ananya Mukherjee; Christian Greisinger; Steffen Eger; Pius Onobhayedo; Wei Zhao,https://arxiv.org/abs/2608.13267,,,2026-08-13T14:06:35+00:00,2026-08-17T04:57:44.269696+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.13263,vToken: Token-Level Virtualization for Reclaimable KV Caches,Yuanhang Gao; Xiangrui Yang; Yuanfeng Chen; Hongjia Chen; Qianru Lv; Wenfei Wu; Dongsheng Li,https://arxiv.org/abs/2608.13263,,,2026-08-13T14:01:21+00:00,2026-08-17T04:57:44.278704+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.13262,Into the ORBIT for Time Series: Training Regimes for Foundation Models,Hongjie Xia; Yiding Liu; Yifan Hu; Peiyuan Liu; Zewei Dong,https://arxiv.org/abs/2608.13262,,,2026-08-13T14:00:39+00:00,2026-08-17T04:57:44.288594+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.13258,Self-Referential Induction Increases Response Instability Relative to Unresolvable and Verifiable Questions in Large Language Models,Paras Balani; Subhrakanta Panda,https://arxiv.org/abs/2608.13258,,,2026-08-13T13:58:26+00:00,2026-08-17T04:57:44.297479+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.13256,Novel Knowledge-Guided Generative Methods for Synthetic Transcriptomic Data,Francesca Pia Panaccione; Sofia Mongardi; Marco Masseroli; Pietro Pinoli,https://arxiv.org/abs/2608.13256,,,2026-08-13T13:57:47+00:00,2026-08-17T04:57:44.309395+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.13255,GeoCache: Training-Free Acceleration of Multi-View Texture Diffusion via Geometric Delta Transport,Haotang Li; Zhenyu Qi; Shaohan Henry Wang; Kebin Peng; Yutong Zhao; Zi Wang; Bo Liu; Huanrui Yang; Sen He,https://arxiv.org/abs/2608.13255,,,2026-08-13T13:57:35+00:00,2026-08-17T04:57:44.323884+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.13250,Follow the Norm: Accounting for Fine-Tuning and Prompt Effects on Model Rationales,Long Hoang Nguyen; Brice Valentin Kok-Shun; Guangyu Du; Ali Sunyaev,https://arxiv.org/abs/2608.13250,,,2026-08-13T13:55:03+00:00,2026-08-17T04:57:44.346136+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.13228,Capability Sheaves for Compositional Agent-Harness Repair: Controlled Quotients and a Real-Repository Stress Test,Saveliy Batruin,https://arxiv.org/abs/2608.13228,,,2026-08-13T13:31:09+00:00,2026-08-17T04:57:44.361901+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.13226,CoverPrune: Coverage-Driven Token Pruning for 3D VLMs via Optimal Transport,Peng Ling; Yingda Yin; Lingting Zhu; Weikai Chen; Shengju Qian; Zeyu Hu; Xin Wang; Wenming Yang,https://arxiv.org/abs/2608.13226,https://github.com/Brucess/CoverPrune,0,2026-08-13T13:29:15+00:00,2026-08-17T04:57:44.378715+00:00,2026-08-17T04:56:36.130355+00:00,authoritative_paper_page
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.13221,TsuGO: Probing Search Efficiency in LLM Reasoning via Go Life-and-Death Problems,Shunwen Bai; Ziping Ma; Chaoyang Zhang; Yarong Wang; Jiale Liu; Zhen Qin; Qingpei Guo,https://arxiv.org/abs/2608.13221,,,2026-08-13T13:24:47+00:00,2026-08-17T04:57:44.392311+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.13210,NARU: A Benchmark for NARrative Evolution and Cultural Nuance Understanding in Japanese Extreme Long Video,Yuheng Huang; Jianlang Chen; Jiayang Song; Hua Qi; Aza Kai; Vincent Markert; Edison Marrese-Taylor; Jianjun Zhao; Lei Ma,https://arxiv.org/abs/2608.13210,,,2026-08-13T13:13:43+00:00,2026-08-17T04:57:44.403651+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.13200,GEM: A Generative Embedding Model Bridging Reasoning and Retrieval,Zhili Shen; Craig Macdonald,https://arxiv.org/abs/2608.13200,,,2026-08-13T13:03:49+00:00,2026-08-17T04:57:44.419752+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.13179,"Teach the Magnitude, Not the Direction: Verifier-Bounded Credit Assignment for Multi-Turn Multi-step LLM Agents",Zechuan Wang; Siyuan Lu; Hongxuan Zhang; Linjian Mo; Chenyi Zhuang; Leilei Gan,https://arxiv.org/abs/2608.13179,,,2026-08-13T12:44:37+00:00,2026-08-17T04:57:44.433215+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.13173,SkillShapley: Boundary-Adaptive Shapley Valuation for Skill Step Attribution in LLM Agents,Chang Liu; Yuqi Zhang; Yiman Zhong; Boyi Liu; Hengjun Wang; Shuyue Wei,https://arxiv.org/abs/2608.13173,,,2026-08-13T12:41:03+00:00,2026-08-17T04:57:44.450707+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.13167,TRAPSBench: Vision-Language Models Encode but Fail to Express Epistemic Restraint,Fnu Pramono; John Cai; Sourabh Kulkarni,https://arxiv.org/abs/2608.13167,,,2026-08-13T12:32:13+00:00,2026-08-17T04:57:44.467063+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.13160,"Better Decomposition, Free Aggregation: A Synthesizer-Folding Framework for Multilingual Multi-Hop Question Answering",Yilin Wang; Yuchun Fan; Weidong Bao; Zili Wei; Shi Feng; Tong Xiao; Zhengtao Yu; Jingbo Zhu,https://arxiv.org/abs/2608.13160,,,2026-08-13T12:25:59+00:00,2026-08-17T04:57:44.484921+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.13156,Rethinking Normalization Placement for LLMs: Post-Norm under Curriculum Depth Growing,Sheng Ren; Yadong Wang; Naiqiang Tan; Jiangang Kong; Jun Fang; Rui Liu; Jun Wang; Kai Chen; Lipeng Liang; Xiang Chen,https://arxiv.org/abs/2608.13156,,,2026-08-13T12:24:30+00:00,2026-08-17T04:57:44.523714+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.13144,LipCache: A Local Inference Proxy with Certified Caching for Edge Image Classification Service,Zhengzhe Xiang; Yinlin Chen; Fuli Ying; Binbin Zhou; Hailiang Zhao; Schahram Dustdar,https://arxiv.org/abs/2608.13144,,,2026-08-13T12:16:58+00:00,2026-08-17T04:57:44.548603+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.13136,LigBench: A Unified and Human-Aligned Benchmark for LLM-based Research Idea Generation,Chenrun Wang; Mingxuan Zhu; Tiancheng Huang; Wenjie Li; Yujie Zhang; Zichen Zhu; Zhiying Zou; Kai Yu; Lu Chen,https://arxiv.org/abs/2608.13136,,,2026-08-13T12:11:23+00:00,2026-08-17T04:57:44.571434+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.13129,Numeracy in Large Language Models: Fundamental Limitations and Paths to Improvement,Aoxin Ni,https://arxiv.org/abs/2608.13129,,,2026-08-13T12:01:58+00:00,2026-08-17T04:57:44.589515+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.13120,SkillEvo: Self-Renewing Evolution Gradients from Multi-Turn Interaction Feedback,Qianxi Yan; Chunrong Chen; Jiuzhou Zhao; Min Zhang; Yongzhou Xu; Xiaochuan Xu,https://arxiv.org/abs/2608.13120,,,2026-08-13T11:49:02+00:00,2026-08-17T04:57:44.602459+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.13113,EgoMonth: A Month-Level Egocentric Video Benchmark for Long-Term Spatiotemporal Memory,Weitao Chen; Hu Jiaxin; Xie Tianyidan; Yang Li; Yuyi Qian; Banghao Xu; Ziheng Tang; Shenyi Wang; Mingyue Yu; Duo Li; Jiacheng Shi; Gao Wang; Zhan Xu; Zhicheng Qiu; Xuanfu Li; Jian Yang; Lanjun Wang; Zili Yi,https://arxiv.org/abs/2608.13113,,,2026-08-13T11:40:56+00:00,2026-08-17T04:57:44.613548+00:00,,
1.0,RESEARCH_PAPER,arxiv,https://arxiv.org/abs/2608.13108,Robust Dempster-Shafer Evidence Fusion with Chaos-Conflict Measurement and Historical-Experience Weighting,Huiyu Li; Weibo Liu; Xinru Xu; Dongchen Gao; Meng Zhang; Junhua Hu,https://arxiv.org/abs/2608.13108,,,2026-08-13T11:35:34+00:00,2026-08-17T04:57:44.624610+00:00,,
